match_id,batsman,opposition,venue,runs
229,TM Dilshan,Deccan Chargers,Feroz Shah Kotla,11
229,V Sehwag,Deccan Chargers,Feroz Shah Kotla,8
229,WPUJC Vaas,Delhi Daredevils,Feroz Shah Kotla,3
230,AP Tare,Kolkata Knight Riders,Eden Gardens,1
230,AT Rayudu,Kolkata Knight Riders,Eden Gardens,27
230,BB McCullum,Mumbai Indians,Eden Gardens,57
230,DJ Bravo,Kolkata Knight Riders,Eden Gardens,5
230,DJ Hussey,Mumbai Indians,Eden Gardens,20
230,JP Duminy,Kolkata Knight Riders,Eden Gardens,19
230,R McLaren,Kolkata Knight Riders,Eden Gardens,0
230,R Sathish,Kolkata Knight Riders,Eden Gardens,11
230,S Dhawan,Kolkata Knight Riders,Eden Gardens,10
230,SC Ganguly,Mumbai Indians,Eden Gardens,42
230,SS Tiwary,Kolkata Knight Riders,Eden Gardens,46
230,STR Binny,Kolkata Knight Riders,Eden Gardens,8
231,A Kumble,Mumbai Indians,Dr DY Patil Sports Academy,1
231,AM Nayar,Royal Challengers Bangalore,Dr DY Patil Sports Academy,22
231,AT Rayudu,Royal Challengers Bangalore,Dr DY Patil Sports Academy,40
231,DW Steyn,Mumbai Indians,Dr DY Patil Sports Academy,5
231,JH Kallis,Mumbai Indians,Dr DY Patil Sports Academy,11
231,JP Duminy,Royal Challengers Bangalore,Dr DY Patil Sports Academy,3
231,KA Pollard,Royal Challengers Bangalore,Dr DY Patil Sports Academy,33
231,KP Pietersen,Mumbai Indians,Dr DY Patil Sports Academy,19
231,LRPL Taylor,Mumbai Indians,Dr DY Patil Sports Academy,31
231,MK Pandey,Mumbai Indians,Dr DY Patil Sports Academy,5
231,P Kumar,Mumbai Indians,Dr DY Patil Sports Academy,1
231,R Dravid,Mumbai Indians,Dr DY Patil Sports Academy,23
231,R Vinay Kumar,Mumbai Indians,Dr DY Patil Sports Academy,8
231,RV Uthappa,Mumbai Indians,Dr DY Patil Sports Academy,26
231,S Dhawan,Royal Challengers Bangalore,Dr DY Patil Sports Academy,12
231,SR Tendulkar,Royal Challengers Bangalore,Dr DY Patil Sports Academy,9
231,SS Tiwary,Royal Challengers Bangalore,Dr DY Patil Sports Academy,52
231,V Kohli,Mumbai Indians,Dr DY Patil Sports Academy,9
232,A Symonds,Chennai Super Kings,Dr DY Patil Sports Academy,23
232,AC Gilchrist,Chennai Super Kings,Dr DY Patil Sports Academy,15
232,B Sumanth,Chennai Super Kings,Dr DY Patil Sports Academy,16
232,HH Gibbs,Chennai Super Kings,Dr DY Patil Sports Academy,18
232,Harmeet Singh,Chennai Super Kings,Dr DY Patil Sports Academy,0
232,JA Morkel,Deccan Chargers,Dr DY Patil Sports Academy,4
232,M Vijay,Deccan Chargers,Dr DY Patil Sports Academy,15
232,MD Mishra,Chennai Super Kings,Dr DY Patil Sports Academy,2
232,ML Hayden,Deccan Chargers,Dr DY Patil Sports Academy,8
232,MS Dhoni,Deccan Chargers,Dr DY Patil Sports Academy,30
232,PP Ojha,Chennai Super Kings,Dr DY Patil Sports Academy,1
232,R Ashwin,Deccan Chargers,Dr DY Patil Sports Academy,6
232,RG Sharma,Chennai Super Kings,Dr DY Patil Sports Academy,2
232,RJ Harris,Chennai Super Kings,Dr DY Patil Sports Academy,15
232,RP Singh,Chennai Super Kings,Dr DY Patil Sports Academy,0
232,S Anirudha,Deccan Chargers,Dr DY Patil Sports Academy,24
232,S Badrinath,Deccan Chargers,Dr DY Patil Sports Academy,37
232,SK Raina,Deccan Chargers,Dr DY Patil Sports Academy,2
232,TL Suman,Chennai Super Kings,Dr DY Patil Sports Academy,4
233,A Symonds,Royal Challengers Bangalore,Dr DY Patil Sports Academy,2
233,AC Gilchrist,Royal Challengers Bangalore,Dr DY Patil Sports Academy,4
233,Anirudh Singh,Royal Challengers Bangalore,Dr DY Patil Sports Academy,40
233,DR Smith,Royal Challengers Bangalore,Dr DY Patil Sports Academy,5
233,JH Kallis,Deccan Chargers,Dr DY Patil Sports Academy,19
233,KP Pietersen,Deccan Chargers,Dr DY Patil Sports Academy,29
233,MD Mishra,Royal Challengers Bangalore,Dr DY Patil Sports Academy,0
233,PP Ojha,Royal Challengers Bangalore,Dr DY Patil Sports Academy,0
233,R Dravid,Deccan Chargers,Dr DY Patil Sports Academy,35
233,R Sharma,Royal Challengers Bangalore,Dr DY Patil Sports Academy,0
233,RG Sharma,Royal Challengers Bangalore,Dr DY Patil Sports Academy,0
233,RJ Harris,Royal Challengers Bangalore,Dr DY Patil Sports Academy,3
233,Y Venugopal Rao,Royal Challengers Bangalore,Dr DY Patil Sports Academy,24
234,AM Nayar,Chennai Super Kings,Dr DY Patil Sports Academy,27
234,AT Rayudu,Chennai Super Kings,Dr DY Patil Sports Academy,21
234,CRD Fernando,Chennai Super Kings,Dr DY Patil Sports Academy,2
234,Harbhajan Singh,Chennai Super Kings,Dr DY Patil Sports Academy,1
234,JA Morkel,Mumbai Indians,Dr DY Patil Sports Academy,15
234,JP Duminy,Chennai Super Kings,Dr DY Patil Sports Academy,6
234,KA Pollard,Chennai Super Kings,Dr DY Patil Sports Academy,27
234,M Vijay,Mumbai Indians,Dr DY Patil Sports Academy,26
234,ML Hayden,Mumbai Indians,Dr DY Patil Sports Academy,17
234,MS Dhoni,Mumbai Indians,Dr DY Patil Sports Academy,22
234,S Anirudha,Mumbai Indians,Dr DY Patil Sports Academy,6
234,S Badrinath,Mumbai Indians,Dr DY Patil Sports Academy,14
234,S Dhawan,Chennai Super Kings,Dr DY Patil Sports Academy,0
234,SK Raina,Mumbai Indians,Dr DY Patil Sports Academy,57
234,SL Malinga,Chennai Super Kings,Dr DY Patil Sports Academy,1
234,SR Tendulkar,Chennai Super Kings,Dr DY Patil Sports Academy,48
234,SS Tiwary,Chennai Super Kings,Dr DY Patil Sports Academy,0
234,Z Khan,Chennai Super Kings,Dr DY Patil Sports Academy,1
235,EJG Morgan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",6
235,G Gambhir,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1
235,Iqbal Abdulla,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3
235,JA Morkel,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",15
235,JH Kallis,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",54
235,LR Shukla,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14
235,M Vijay,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4
235,MK Tiwary,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",27
235,MS Bisla,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",27
235,MS Dhoni,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",29
235,R Bhatia,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0
235,S Anirudha,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",64
235,SB Styris,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",5
235,SK Raina,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",33
235,YK Pathan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11
236,A Mishra,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2
236,AG Paunikar,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",20
236,B Chipli,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",6
236,DB Ravi Teja,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",28
236,DT Christian,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",26
236,DW Steyn,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",7
236,I Sharma,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",1
236,IR Jaggi,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",25
236,J Botha,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",67
236,JP Duminy,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",14
236,KC Sangakkara,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",0
236,LRPL Taylor,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",21
236,R Dravid,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",28
236,S Dhawan,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",24
237,AB de Villiers,Kochi Tuskers Kerala,Nehru Stadium,54
237,AUK Pathan,Kochi Tuskers Kerala,Nehru Stadium,12
237,BB McCullum,Royal Challengers Bangalore,Nehru Stadium,45
237,BJ Hodge,Royal Challengers Bangalore,Nehru Stadium,27
237,DPMD Jayawardene,Royal Challengers Bangalore,Nehru Stadium,18
237,MA Agarwal,Kochi Tuskers Kerala,Nehru Stadium,33
237,PA Patel,Royal Challengers Bangalore,Nehru Stadium,1
237,RA Jadeja,Royal Challengers Bangalore,Nehru Stadium,23
237,RV Gomez,Royal Challengers Bangalore,Nehru Stadium,0
237,SS Tiwary,Kochi Tuskers Kerala,Nehru Stadium,26
237,TM Dilshan,Kochi Tuskers Kerala,Nehru Stadium,1
237,V Kohli,Kochi Tuskers Kerala,Nehru Stadium,23
237,VVS Laxman,Royal Challengers Bangalore,Nehru Stadium,36
238,AB Dinda,Mumbai Indians,Feroz Shah Kotla,0
238,AJ Finch,Mumbai Indians,Feroz Shah Kotla,8
238,AT Rayudu,Delhi Daredevils,Feroz Shah Kotla,14
238,DA Warner,Mumbai Indians,Feroz Shah Kotla,1
238,DJ Jacobs,Delhi Daredevils,Feroz Shah Kotla,1
238,IK Pathan,Mumbai Indians,Feroz Shah Kotla,0
238,M Morkel,Mumbai Indians,Feroz Shah Kotla,0
238,NV Ojha,Mumbai Indians,Feroz Shah Kotla,29
238,RE van der Merwe,Mumbai Indians,Feroz Shah Kotla,8
238,RG Sharma,Delhi Daredevils,Feroz Shah Kotla,27
238,SR Tendulkar,Delhi Daredevils,Feroz Shah Kotla,46
238,UBT Chand,Mumbai Indians,Feroz Shah Kotla,0
238,UT Yadav,Mumbai Indians,Feroz Shah Kotla,0
238,V Sehwag,Mumbai Indians,Feroz Shah Kotla,19
238,Y Venugopal Rao,Mumbai Indians,Feroz Shah Kotla,26
239,AC Gilchrist,Pune Warriors,Dr DY Patil Sports Academy,1
239,AM Nayar,Pune Warriors,Dr DY Patil Sports Academy,12
239,GC Smith,Kings XI Punjab,Dr DY Patil Sports Academy,0
239,JD Ryder,Kings XI Punjab,Dr DY Patil Sports Academy,31
239,KD Karthik,Pune Warriors,Dr DY Patil Sports Academy,0
239,M Manhas,Kings XI Punjab,Dr DY Patil Sports Academy,35
239,NJ Rimmington,Pune Warriors,Dr DY Patil Sports Academy,1
239,P Kumar,Pune Warriors,Dr DY Patil Sports Academy,3
239,PC Valthaty,Pune Warriors,Dr DY Patil Sports Academy,6
239,PP Chawla,Pune Warriors,Dr DY Patil Sports Academy,15
239,R McLaren,Pune Warriors,Dr DY Patil Sports Academy,51
239,RV Uthappa,Kings XI Punjab,Dr DY Patil Sports Academy,22
239,SE Marsh,Pune Warriors,Dr DY Patil Sports Academy,1
239,Sunny Singh,Pune Warriors,Dr DY Patil Sports Academy,12
239,Yuvraj Singh,Kings XI Punjab,Dr DY Patil Sports Academy,21
240,A Mishra,Kolkata Knight Riders,Eden Gardens,12
240,B Chipli,Kolkata Knight Riders,Eden Gardens,48
240,DB Ravi Teja,Kolkata Knight Riders,Eden Gardens,14
240,DT Christian,Kolkata Knight Riders,Eden Gardens,25
240,DW Steyn,Kolkata Knight Riders,Eden Gardens,13
240,G Gambhir,Deccan Chargers,Eden Gardens,29
240,I Sharma,Kolkata Knight Riders,Eden Gardens,1
240,IR Jaggi,Kolkata Knight Riders,Eden Gardens,3
240,JH Kallis,Deccan Chargers,Eden Gardens,53
240,JP Duminy,Kolkata Knight Riders,Eden Gardens,6
240,KC Sangakkara,Kolkata Knight Riders,Eden Gardens,16
240,MK Tiwary,Deccan Chargers,Eden Gardens,30
240,MS Bisla,Deccan Chargers,Eden Gardens,19
240,S Dhawan,Kolkata Knight Riders,Eden Gardens,7
240,YK Pathan,Deccan Chargers,Eden Gardens,22
241,AG Paunikar,Delhi Daredevils,Sawai Mansingh Stadium,5
241,AJ Finch,Rajasthan Royals,Sawai Mansingh Stadium,11
241,AL Menaria,Delhi Daredevils,Sawai Mansingh Stadium,22
241,AM Rahane,Delhi Daredevils,Sawai Mansingh Stadium,18
241,DA Warner,Rajasthan Royals,Sawai Mansingh Stadium,54
241,IK Pathan,Rajasthan Royals,Sawai Mansingh Stadium,9
241,J Botha,Delhi Daredevils,Sawai Mansingh Stadium,39
241,LRPL Taylor,Delhi Daredevils,Sawai Mansingh Stadium,18
241,NV Ojha,Rajasthan Royals,Sawai Mansingh Stadium,0
241,R Dravid,Delhi Daredevils,Sawai Mansingh Stadium,38
241,RE van der Merwe,Rajasthan Royals,Sawai Mansingh Stadium,2
241,UBT Chand,Rajasthan Royals,Sawai Mansingh Stadium,2
241,V Sehwag,Rajasthan Royals,Sawai Mansingh Stadium,4
241,Y Venugopal Rao,Rajasthan Royals,Sawai Mansingh Stadium,60
242,AB de Villiers,Mumbai Indians,M Chinnaswamy Stadium,38
242,AT Rayudu,Royal Challengers Bangalore,M Chinnaswamy Stadium,63
242,AUK Pathan,Mumbai Indians,M Chinnaswamy Stadium,0
242,DJ Jacobs,Royal Challengers Bangalore,M Chinnaswamy Stadium,22
242,MA Agarwal,Mumbai Indians,M Chinnaswamy Stadium,0
242,SR Tendulkar,Royal Challengers Bangalore,M Chinnaswamy Stadium,55
242,SS Tiwary,Mumbai Indians,M Chinnaswamy Stadium,16
242,TM Dilshan,Mumbai Indians,M Chinnaswamy Stadium,59
242,V Kohli,Mumbai Indians,M Chinnaswamy Stadium,12
243,AC Gilchrist,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",19
243,AM Nayar,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",0
243,KD Karthik,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",21
243,M Vijay,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",74
243,MS Dhoni,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",43
243,PC Valthaty,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",120
243,S Anirudha,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0
243,S Badrinath,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",66
243,SE Marsh,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",12
243,SK Raina,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0
243,Sunny Singh,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",20
244,BB McCullum,Pune Warriors,Dr DY Patil Sports Academy,0
244,BJ Hodge,Pune Warriors,Dr DY Patil Sports Academy,39
244,DPMD Jayawardene,Pune Warriors,Dr DY Patil Sports Academy,2
244,GC Smith,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,24
244,JD Ryder,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,17
244,M Manhas,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,12
244,MD Mishra,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,37
244,PA Patel,Pune Warriors,Dr DY Patil Sports Academy,21
244,R Sharma,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,10
244,R Vinay Kumar,Pune Warriors,Dr DY Patil Sports Academy,1
244,RA Jadeja,Pune Warriors,Dr DY Patil Sports Academy,47
244,RP Singh,Pune Warriors,Dr DY Patil Sports Academy,0
244,RV Gomez,Pune Warriors,Dr DY Patil Sports Academy,26
244,RV Uthappa,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,31
244,S Sreesanth,Pune Warriors,Dr DY Patil Sports Academy,1
244,VVS Laxman,Pune Warriors,Dr DY Patil Sports Academy,0
244,WD Parnell,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,1
244,Yuvraj Singh,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,8
245,AB de Villiers,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0
245,B Chipli,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",61
245,CA Pujara,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",25
245,DL Vettori,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",3
245,DT Christian,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0
245,JJ van der Wath,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0
245,JP Duminy,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",22
245,KC Sangakkara,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",36
245,MA Agarwal,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",16
245,R Ninan,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",3
245,S Aravind,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2
245,S Dhawan,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",11
245,S Sohal,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",38
245,SS Tiwary,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",7
245,TM Dilshan,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",7
245,V Kohli,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",71
245,Z Khan,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0
246,AG Paunikar,Kolkata Knight Riders,Sawai Mansingh Stadium,9
246,AL Menaria,Kolkata Knight Riders,Sawai Mansingh Stadium,27
246,G Gambhir,Rajasthan Royals,Sawai Mansingh Stadium,75
246,J Botha,Kolkata Knight Riders,Sawai Mansingh Stadium,12
246,JH Kallis,Rajasthan Royals,Sawai Mansingh Stadium,80
246,LRPL Taylor,Kolkata Knight Riders,Sawai Mansingh Stadium,35
246,MS Bisla,Rajasthan Royals,Sawai Mansingh Stadium,1
246,R Dravid,Kolkata Knight Riders,Sawai Mansingh Stadium,35
246,SR Watson,Kolkata Knight Riders,Sawai Mansingh Stadium,22
247,AT Rayudu,Kochi Tuskers Kerala,Wankhede Stadium,53
247,BB McCullum,Mumbai Indians,Wankhede Stadium,81
247,BJ Hodge,Mumbai Indians,Wankhede Stadium,11
247,DJ Jacobs,Kochi Tuskers Kerala,Wankhede Stadium,12
247,DPMD Jayawardene,Mumbai Indians,Wankhede Stadium,56
247,RA Jadeja,Mumbai Indians,Wankhede Stadium,25
247,SR Tendulkar,Kochi Tuskers Kerala,Wankhede Stadium,100
248,AB de Villiers,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",65
248,AUK Pathan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14
248,CA Pujara,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2
248,DL Vettori,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2
248,JA Morkel,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",9
248,JJ van der Wath,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14
248,M Vijay,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",31
248,MA Agarwal,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7
248,MEK Hussey,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",83
248,MS Dhoni,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",22
248,S Badrinath,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",5
248,SK Raina,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",29
248,SS Tiwary,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14
248,TM Dilshan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0
248,V Kohli,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",35
249,A Mishra,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0
249,AC Gilchrist,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",61
249,AM Nayar,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",13
249,B Chipli,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",14
249,DB Ravi Teja,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",10
249,DT Christian,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",30
249,DW Steyn,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",1
249,JP Duminy,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",18
249,KC Sangakkara,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",35
249,KD Karthik,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",3
249,MS Gony,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0
249,PC Valthaty,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",75
249,S Dhawan,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",45
249,S Sohal,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",7
250,AJ Finch,Pune Warriors,Dr DY Patil Sports Academy,25
250,DA Warner,Pune Warriors,Dr DY Patil Sports Academy,46
250,GC Smith,Delhi Daredevils,Dr DY Patil Sports Academy,12
250,IK Pathan,Pune Warriors,Dr DY Patil Sports Academy,14
250,JD Ryder,Delhi Daredevils,Dr DY Patil Sports Academy,60
250,JR Hopes,Pune Warriors,Dr DY Patil Sports Academy,13
250,M Manhas,Delhi Daredevils,Dr DY Patil Sports Academy,20
250,MD Mishra,Delhi Daredevils,Dr DY Patil Sports Academy,7
250,MS Wade,Pune Warriors,Dr DY Patil Sports Academy,3
250,NV Ojha,Pune Warriors,Dr DY Patil Sports Academy,11
250,RV Uthappa,Delhi Daredevils,Dr DY Patil Sports Academy,4
250,V Sehwag,Pune Warriors,Dr DY Patil Sports Academy,37
250,WD Parnell,Delhi Daredevils,Dr DY Patil Sports Academy,10
250,Y Venugopal Rao,Pune Warriors,Dr DY Patil Sports Academy,31
250,Yuvraj Singh,Delhi Daredevils,Dr DY Patil Sports Academy,66
251,A Singh,Kolkata Knight Riders,Eden Gardens,0
251,AG Paunikar,Kolkata Knight Riders,Eden Gardens,15
251,AL Menaria,Kolkata Knight Riders,Eden Gardens,21
251,AM Rahane,Kolkata Knight Riders,Eden Gardens,6
251,AS Raut,Kolkata Knight Riders,Eden Gardens,11
251,FY Fazal,Kolkata Knight Riders,Eden Gardens,3
251,G Gambhir,Rajasthan Royals,Eden Gardens,35
251,JH Kallis,Rajasthan Royals,Eden Gardens,0
251,LRPL Taylor,Kolkata Knight Riders,Eden Gardens,6
251,MK Tiwary,Rajasthan Royals,Eden Gardens,30
251,MS Bisla,Rajasthan Royals,Eden Gardens,9
251,SK Trivedi,Kolkata Knight Riders,Eden Gardens,0
251,SK Warne,Kolkata Knight Riders,Eden Gardens,3
251,SR Watson,Kolkata Knight Riders,Eden Gardens,11
251,SW Tait,Kolkata Knight Riders,Eden Gardens,0
252,BB McCullum,Chennai Super Kings,Nehru Stadium,47
252,BJ Hodge,Chennai Super Kings,Nehru Stadium,19
252,DPMD Jayawardene,Chennai Super Kings,Nehru Stadium,16
252,JA Morkel,Kochi Tuskers Kerala,Nehru Stadium,9
252,M Vijay,Kochi Tuskers Kerala,Nehru Stadium,28
252,MEK Hussey,Kochi Tuskers Kerala,Nehru Stadium,8
252,MS Dhoni,Kochi Tuskers Kerala,Nehru Stadium,14
252,PA Patel,Chennai Super Kings,Nehru Stadium,34
252,RA Jadeja,Chennai Super Kings,Nehru Stadium,16
252,S Badrinath,Kochi Tuskers Kerala,Nehru Stadium,19
252,SK Raina,Kochi Tuskers Kerala,Nehru Stadium,50
253,AJ Finch,Deccan Chargers,Feroz Shah Kotla,0
253,B Chipli,Delhi Daredevils,Feroz Shah Kotla,5
253,CL White,Delhi Daredevils,Feroz Shah Kotla,31
253,DA Warner,Deccan Chargers,Feroz Shah Kotla,51
253,DT Christian,Delhi Daredevils,Feroz Shah Kotla,8
253,IK Pathan,Deccan Chargers,Feroz Shah Kotla,5
253,JR Hopes,Deccan Chargers,Feroz Shah Kotla,17
253,KC Sangakkara,Delhi Daredevils,Feroz Shah Kotla,49
253,M Morkel,Deccan Chargers,Feroz Shah Kotla,8
253,NV Ojha,Deccan Chargers,Feroz Shah Kotla,2
253,S Dhawan,Delhi Daredevils,Feroz Shah Kotla,8
253,S Sohal,Delhi Daredevils,Feroz Shah Kotla,62
253,V Sehwag,Deccan Chargers,Feroz Shah Kotla,12
